pair,frame,left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
1,10,81.35834710712803,50.61422353542627,20.429877058867213,22.627971736376338,139.9001421237368,141.0964855953469,110.77590014735513,116.14311309891809,112.30576285183335,91.93218764602429,60.92847004826081,27.98625179904993,-0.011227160692214966,-0.060599252581596375,0.01446416974067688,-0.034507542848587036
1,11,72.46212544392661,50.979831987142276,24.923849988606648,22.53145837057492,139.30667912790466,141.72724739271987,110.39053957508354,117.68275060214972,111.95468730960042,92.16115312314726,47.53827545531996,28.448373616567356,-0.011266440153121948,-0.06028775870800018,0.0024344027042388916,-0.033718377351760864
1,12,61.65636584438748,48.66462409560065,27.085955928602218,23.364224238141254,137.8591005543266,141.41837782126473,105.44202587593463,117.66673052670917,112.06539750630782,92.38184687279372,34.57040991578526,25.300399857459396,-0.011197894811630249,-0.0595785528421402,-0.022347092628479004,-0.03159552812576294
1,13,53.203404478509874,53.205174818274,37.409071782970315,22.976745504601993,144.42895172135994,141.7927366768329,118.02561801894097,117.82500405426217,113.42383723328864,92.40034816236798,15.794332695539559,30.22842931367201,-0.011663258075714111,-0.059499144554138184,-0.06032922863960266,-0.03027474880218506
1,14,50.03299138140535,54.5888169399139,52.415895514483466,22.7354068225514,145.22845172163795,142.80849505245823,109.40899356888214,116.76486281084667,112.62877991808026,92.46245981820819,2.3829041330781138,31.853410117362497,-0.01262044906616211,-0.05734702944755554,-0.08859717845916748,-0.03155389428138733
1,15,50.2814113957473,53.51195828551347,59.88593729505101,22.763889707681123,144.79084052608133,143.14857617406577,113.19054745154249,115.05608642173308,111.19613779104222,92.53023444483927,9.60452589930371,30.74806857783235,-0.01401662826538086,-0.05407312512397766,-0.11911892890930176,-0.033212125301361084
1,16,46.01434144764052,53.53605103671579,63.85726421426088,24.67203278447575,141.60800213465208,144.41073272743995,117.50186553705726,110.36499302663375,109.36136865304951,92.16097499547837,17.84292276662036,28.86401825224004,-0.015318870544433594,-0.04596829414367676,-0.14056968688964844,-0.046511441469192505
1,17,56.383648226719316,49.320329460673015,71.50034478026528,27.395596809274746,139.74019048221814,143.50130439124734,119.95136483577127,112.6910112920252,108.0450777059292,92.19506132685702,15.116696553545964,21.92473265139827,-0.011103212833404541,-0.040163248777389526,-0.16731271147727966,-0.06110665202140808
1,18,75.15588713990203,51.066975221113694,78.39791598754026,32.18079973566975,146.04176085870745,142.5792608107788,118.25612913494484,110.27233488688073,105.31242922176575,92.13566256762589,3.242028847638224,18.886175485443943,-0.008896201848983765,-0.0331113338470459,-0.18604576587677002,-0.07949018478393555
1,19,73.31820880725428,57.77320646339405,83.2499218114238,38.705604132259744,147.79383091042237,142.89056887982852,129.05019016771635,105.1145202193899,104.24819702336025,91.92035093222098,9.931713004169524,19.067602331134303,0.009082883596420288,-0.028300106525421143,-0.19671696424484253,-0.0914059579372406
1,20,74.16339620500096,61.13872750110873,93.43733246302675,41.6846711303248,145.27018139899172,142.92178747686046,121.54298618208222,105.67628386980432,102.8343443661904,92.1927132349881,19.273936258025785,19.45405637078393,0.01074671745300293,-0.019377589225769043,-0.19759589433670044,-0.10381659865379333
1,21,78.46061766574192,72.6649620322507,101.72026531766035,50.525940899888056,157.22471553450356,147.53783720903107,136.24474013593834,102.87996953539202,99.14000252647868,93.07308699743099,23.259647651918428,22.139021132362643,0.02885487675666809,0.007186204195022583,-0.19202205538749695,-0.1309846043586731
1,22,88.74626428842271,72.28856438425093,103.29053910988354,57.06127204407794,148.4930311188537,146.35551083319805,161.27814176459512,100.92164506035357,97.01947994556933,93.27518624293779,14.544274821460832,15.227292340172994,0.03152456879615784,0.018385514616966248,-0.18944692611694336,-0.14199158549308777
1,23,110.37814282933536,70.2480744752958,96.03918901209698,59.88784686801721,151.7670803988471,152.13295008003473,169.14231279469647,113.90679712397649,96.1713856776873,93.59684188419345,14.338953817238377,10.360227607278581,0.03393888473510742,0.03378687798976898,-0.1810758411884308,-0.1592797040939331
1,24,111.46813676740489,66.26317753245189,93.75333625086375,66.06530463643226,152.23524358834695,156.42027693984346,169.90513165009776,117.59007821568758,96.10283512302526,93.39584701522419,17.714800516541132,0.1978728960196321,0.06324218213558197,0.05018657445907593,-0.17311933636665344,-0.17325884103775024
1,25,113.70773211246694,68.48823920291971,98.54088028113459,82.09668462268696,155.42562971785728,150.904205066778,171.14532832643596,116.5232862054397,95.46800342873303,92.9143816422876,15.166851831332352,13.60844541976725,0.09892401099205017,0.06664848327636719,-0.1704896092414856,-0.18262091279029846
1,26,118.01838229239709,77.97631463695572,93.35777857929962,84.96646378221874,157.93172262353758,148.5177814423977,173.66246778959373,109.31156142396286,94.98025191968006,92.40967175196592,24.660603713097473,6.990149145263018,0.12020210921764374,0.0688839852809906,-0.15555128455162048,-0.1889457404613495
1,27,105.45937632861465,78.97679239124886,100.89826034249694,87.46274028515417,153.08769541514627,151.0481811771289,171.74037065016577,107.80135745492133,95.32382924097791,92.36181508440082,4.561115986117713,8.485947893905305,0.13309352844953537,0.07495436072349548,-0.13395905494689941,-0.19030970335006714
1,28,106.05727686547169,91.0221430217824,102.44017166266661,86.03662568836437,156.78286558584745,152.17873569718256,175.80718306365148,110.19449058070698,96.05287564146845,92.78778113220739,3.617105202805078,4.985517333418031,0.15748324245214462,0.08050547540187836,-0.1163366436958313,-0.1889980435371399
1,29,106.00410147152257,88.99908618251453,99.6253569266585,89.46051225944633,157.23166186188826,140.4877008231897,174.57229641452778,132.08040082958104,96.68064658330182,92.14395887244683,6.378744544864077,0.4614260769318008,0.16924509406089783,0.09072037041187286,-0.10922110080718994,-0.1882135272026062
1,30,102.7096813135701,101.72148312982836,100.07558802377724,87.18010456968598,155.8302677508861,143.75840642439346,175.39411451791995,162.20511766873165,97.34705463812732,92.88968685049845,2.634093289792858,14.541378560142377,0.17903362214565277,0.10507455468177795,-0.10476946830749512,-0.18489769101142883
1,31,101.0587250291999,107.79128943904247,100.27741175234198,86.66465143034848,153.21030756139834,156.20734439755597,175.0886846188042,164.4369753377584,97.49944040417041,93.19233515200524,0.7813132768579294,21.126638008693988,0.1716795638203621,0.1071159690618515,-0.1049051284790039,-0.18053439259529114
1,32,107.05643908375683,116.69640897828776,93.68719986012101,82.37079428445233,155.09958183791545,165.84206200621747,174.48457695069447,169.44793815445584,97.5700324718848,93.38529871225724,13.369239223635816,34.32561469383543,0.1638370305299759,0.10911290347576141,-0.10671046376228333,-0.17648854851722717
1,33,114.89124741609884,122.11021353757134,89.64270199528501,79.1916748355424,157.50027002441885,165.6168724242108,177.07071053584704,171.89717563189018,97.5102516014332,93.66349005494962,25.248545420813826,42.91853870202894,0.15636847168207169,0.11150118708610535,-0.10883814096450806,-0.17180868983268738
1,34,111.3818684762944,120.25837803455349,90.01030178823893,85.10810793404607,153.68837572909882,167.32713694586087,175.42758378679042,173.40220191127813,97.54963382933657,95.06344899316699,21.371566688055466,35.15027010050741,0.140974722802639,0.1412838250398636,-0.11071905493736267,-0.16389092803001404
1,35,112.99609604421377,119.75992782444321,89.317497335282,87.54064909933382,143.11976338229687,163.73462792273926,170.78259286867447,172.04553167600324,96.96015274134889,95.53664755371847,23.678598708931773,32.21927872510939,0.09207390248775482,0.1492532715201378,-0.12655416131019592,-0.15828949213027954
1,36,109.05465416416861,112.78271118304406,87.71228913014568,90.5706695801362,149.39039548752837,159.8122774788679,167.57453972772004,168.28764157043878,97.48244287312353,95.63940952098149,21.342365034022933,22.21204160290786,0.07563947141170502,0.15593309700489044,-0.13899677991867065,-0.15403509140014648
1,37,102.26115883574272,111.4238015861415,85.78857556470685,92.1411024123097,150.07797621985716,160.20307319879717,163.84920321823816,165.38359381554173,96.23180799236425,95.30707671554427,16.472583271035873,19.282699173831787,0.06519871950149536,0.16806503385305405,-0.1505497395992279,-0.1500428020954132
1,38,99.30045450305415,112.43190885519101,83.68250366971559,91.92473086521734,148.18602311597215,161.2662936998962,153.92269681361824,172.30734364518884,95.7560297299442,95.11912990949409,15.617950833338568,20.50717798997367,0.06154221296310425,0.17080749571323395,-0.1570320725440979,-0.14683812856674194
1,39,90.91108459772978,113.56855542195039,89.71968318938885,87.09156299159102,145.3168619234312,162.90595649860015,132.66986689534437,173.90027471396724,96.59020296626984,94.8809802659302,1.191401408340937,26.476992430359374,0.04979579150676727,0.1703561320900917,-0.16436409950256348,-0.14309698343276978
1,40,83.85418880641927,117.0180298544301,92.27285198449486,85.71280723951604,144.07404920546134,163.25767328522235,105.4261658539211,174.0773843238464,97.55765261845706,94.79873726616292,8.41866317807559,31.305222614914058,0.022649511694908142,0.16754921525716782,-0.17448219656944275,-0.14348334074020386
1,41,80.35623490017925,119.97827830100614,76.70728671907561,83.0857640679826,146.6772522773403,164.89824344530984,113.21220127692735,173.29187339413247,98.17166388163399,94.75034422648119,3.648948181103634,36.89251423302355,0.012489080429077148,0.16489098221063614,-0.17883464694023132,-0.14379137754440308
1,42,80.75886189098017,122.55814280719174,82.11762109599144,77.4026009359063,145.17626822775262,168.66503461813517,125.84488273057269,175.77723650754402,98.77075564713446,94.42806756493034,1.3587592050112676,45.155541871285436,-0.0019504725933074951,0.15886832028627396,-0.1818174421787262,-0.14408275485038757
1,43,74.87593484498663,112.97766405498717,81.76002695520413,81.6560603872799,144.23751026927994,169.39371459241588,116.66482130490557,171.24498867984008,100.02284817735755,94.27385894003187,6.884092110217495,31.32160366770728,-0.01258954405784607,0.14351393282413483,-0.18428730964660645,-0.1454918384552002
1,44,59.52481479855291,109.82040125583812,76.14935094009628,81.07483066447071,143.26171456947966,168.17407907287526,121.03678042292822,170.49021992097798,100.4867556627523,93.34822166312527,16.624536141543373,28.74557059136741,-0.019575148820877075,0.12961941212415695,-0.1826774775981903,-0.1548953354358673
1,45,53.44438322984335,108.82903978786567,80.64699564434596,81.05318601134994,140.48543164672952,168.39189773784,110.05458779333921,167.85446923759204,101.42945617051389,93.16312653309323,27.20261241450261,27.77585377651573,-0.02817624807357788,0.12290529906749725,-0.1812744140625,-0.1610526740550995
1,46,48.328513135415484,101.84961052944476,74.20231788388935,85.4479211619517,138.82550382613786,165.90679057656448,104.44441342407836,155.75623737123203,102.24631888786186,92.64440064599015,25.873804748473866,16.401689367493063,-0.030609190464019775,0.12155404686927795,-0.16515791416168213,-0.1661127209663391
1,47,50.357275371457234,99.87753775374468,66.96750279042284,88.35450454768689,141.38817338904676,165.37316369489076,105.35264626660586,145.12729322176588,103.84288177359085,92.29511180937536,16.610227418965607,11.52303320605779,-0.02796339988708496,0.10181835293769836,-0.14993634819984436,-0.1716168224811554
1,48,38.582135470151805,85.38493749470435,57.04590606397526,87.69339630549389,141.48721446275854,160.75480895712485,115.74301038142733,129.22928324532623,105.18373455937245,92.13167901783548,18.463770593823455,2.3084588107895456,-0.026433467864990234,0.10456252098083496,-0.13567587733268738,-0.17734989523887634
1,49,42.117436063213454,80.76195304301744,53.5679635805172,86.89122927712661,144.09852809081474,156.67517475917575,111.52106574903945,121.17438069209817,106.46679842982459,92.07508557909875,11.450527517303748,6.12927623410917,-0.02506774663925171,0.09509508311748505,-0.1135438084602356,-0.17957612872123718
1,50,46.66115191115475,79.23227325090684,46.92331052031246,87.08728982551271,142.66461091230596,155.65377514305757,112.52823336289755,119.24466351893841,108.09421208236665,91.91380148477651,0.2621586091577157,7.8550165746058696,-0.023229271173477173,0.08777037262916565,-0.0905156135559082,-0.18081289529800415
1,51,51.855174215066754,74.52805381179671,37.956467707466366,87.41661905563188,138.99773511875054,153.38948214572167,108.9243289263359,117.81547082653077,108.1731568326515,91.67463935080667,13.898706507600387,12.888565243835174,-0.02044147253036499,0.08151637017726898,-0.07197380065917969,-0.18134981393814087
1,52,52.56331060453268,73.0686916341652,28.503855498736286,83.34720979213536,138.96756958918445,154.9666050682506,109.67489017321223,102.2917214985411,109.57601146264076,91.97099790286322,24.059455105796395,10.278518157970154,-0.019690752029418945,0.08071288466453552,-0.04954195022583008,-0.17930594086647034
1,53,49.270251691734735,71.53182552128662,30.621486324069785,79.39196999786914,138.98280221350336,156.09706434520183,107.48107209186544,106.32807977940641,110.58800621727082,92.45203808706398,18.64876536766495,7.860144476582519,-0.017138034105300903,0.06718945503234863,-0.028782159090042114,-0.1671733558177948
1,54,54.73423308443014,67.4725562418915,27.437235764033836,70.62930682789178,139.37102830160345,153.4298593628224,104.7793716859275,99.38278144600737,110.22707839583546,92.53400628054446,27.2969973203963,3.1567505860002854,-0.016290336847305298,0.05824628472328186,-0.013350367546081543,-0.15511754155158997
1,55,62.36372268041696,57.56063082622068,19.776677039756787,65.75852302072862,140.37149090192025,152.49515839556437,105.62891101445749,105.87325732702794,109.46693893143741,92.538925812354,42.58704564066018,8.197892194507936,-0.015140414237976074,0.054672494530677795,-0.0028938353061676025,-0.149099200963974
1,56,64.82901373894198,53.96954110960532,17.69886538386329,55.038086714109454,142.86991309295112,148.1361454941154,111.59191399489174,107.35699525379533,110.5812684723183,92.60062527484082,47.13014835507869,1.0685456045041306,-0.013478398323059082,0.04245761036872864,0.006746619939804077,-0.14093658328056335
1,57,65.0495782592407,50.84648452135367,18.31235719278097,46.486102716337285,141.82965095397833,150.6982257497957,114.2198350315776,111.98293710974501,111.90123243663486,91.91376355911461,46.73722106645974,4.360381805016388,-0.011643052101135254,0.020893752574920654,0.0161077082157135,-0.12297731637954712
1,58,64.4389707231181,48.28996201935343,18.79022439542128,42.61528252866495,140.70075756035882,149.1917225445726,109.11429536310828,114.0668248716615,111.43817152075965,91.51606658572702,45.64874632769683,5.674679490688483,-0.010251343250274658,0.010806381702423096,0.022863328456878662,-0.11486855149269104
1,59,65.02895668494342,46.68589741901762,18.389890996024874,39.87329506443244,141.35100621890982,148.37439187812222,113.08218191339775,114.07396922980551,112.98310463796246,91.35965222608431,46.63906568891855,6.812602354585181,-0.009888380765914917,0.0008623450994491577,0.025998353958129883,-0.1062116026878357
1,60,63.189755592584916,45.48038071957847,21.15984256515217,33.887849759242854,140.41107793069747,147.3525847448935,116.30402902503546,118.27052392133237,112.50845833594713,91.3329344821904,42.02991302743274,11.592530960335615,-0.009287625551223755,-0.012167394161224365,0.02975723147392273,-0.09743642807006836
1,61,63.85933681892079,38.73660700132758,20.837737669012917,34.26193539890177,139.87467443878018,145.2809975210104,114.94005217655605,117.45466810431114,112.08892510840523,90.90174408511389,43.02159914990787,4.474671602425808,-0.008958578109741211,-0.023127257823944092,0.03499361872673035,-0.09027639031410217
1,62,69.72167334116759,44.53267058017332,24.12813982285542,25.558299368222514,141.32832849569627,150.54661362217362,114.99984324737392,120.27495680428831,111.56151868444637,90.41930470754059,45.59353351831217,18.974371211950803,-0.007213503122329712,-0.03594256937503815,0.03600800037384033,-0.07257944345474243
1,63,67.34023891771845,48.552965003053,19.025423433468887,23.585403902244224,142.92180093415772,149.64346088897608,120.66926713224179,119.93643343274803,114.96907142607155,90.40659709551834,48.314815484249564,24.967561100808773,-0.006916791200637817,-0.04168690741062164,0.035885751247406006,-0.06783339381217957
1,64,69.67445822914758,46.219148791030534,20.371803734166317,24.956617155187004,140.43903832857106,149.0773145515018,110.03916023412671,117.30309701738597,111.76054011705,90.32099699392,49.302654494981255,21.26253163584353,-0.006368011236190796,-0.046936944127082825,0.03478345274925232,-0.05836573243141174
1,65,69.18609971444945,45.463847772152164,22.357281493396233,26.86555131383523,140.93153004980033,149.635192766912,115.11311974970761,115.18406879318438,113.15846752340565,90.28707284657841,46.828818221053226,18.598296458316934,-0.006343364715576172,-0.049404919147491455,0.03492268919944763,-0.05283844470977783
1,66,68.50572294190441,45.511349007782016,24.43627977093591,27.74172099918268,139.66190977177118,150.95685982648044,115.60887033932379,115.92954100643718,112.96855526330839,89.90267555032197,44.0694431709685,17.769628008599337,-0.00772017240524292,-0.05123394727706909,0.034647226333618164,-0.047678977251052856
1,67,68.66353831434643,41.499689557103586,21.826402219523047,28.12762553431397,140.10325018711856,149.93371539973026,112.43806501081679,117.62500101030138,113.78482473605172,89.7453539552084,46.83713609482338,13.372064022789615,-0.007720828056335449,-0.052677229046821594,0.033599138259887695,-0.04622370004653931
1,68,71.47387515120441,48.31302118545732,24.211295214553388,26.439736415669007,138.34458924487382,149.65428241012594,108.12751631795736,113.49941682822067,111.2301086675092,88.96938524655481,47.26257993665102,21.873284769788317,-0.007700204849243164,-0.054291024804115295,0.03275004029273987,-0.04483693838119507
1,69,71.05857336853536,48.50674823817998,23.85272974407673,27.237270583330602,138.47375951082313,151.48810370484057,108.34543708067032,113.0545670546524,111.4450161139367,88.89204258664901,47.20584362445864,21.26947765484938,-0.00820574164390564,-0.05388540029525757,0.032674640417099,-0.04497319459915161
1,70,70.33248306569135,42.673888256602055,21.764319254953328,28.77267715906686,138.1755048782084,150.2638067239583,106.60518905894484,115.86205967196449,111.55125769242801,88.41819384569955,48.56816381073802,13.901211097535196,-0.008499056100845337,-0.0539088100194931,0.033517271280288696,-0.045846760272979736
1,71,70.82472984472051,42.27892455559524,22.361536360211986,28.769048350134153,138.56557403273592,148.76900473345364,110.06059435518347,113.12689919005983,112.20741302478308,88.41375381800653,48.46319348450852,13.509876205461087,-0.008769840002059937,-0.053845494985580444,0.03362146019935608,-0.04755130410194397
1,72,72.41711630080007,37.48176704586106,24.82758053085845,32.795937129660416,138.95855281287552,147.8920404925001,111.95864885024208,110.84618892812756,112.03101258782853,88.43965840503022,47.58953576994162,4.685829916200646,-0.00870242714881897,-0.054054975509643555,0.033532559871673584,-0.04781264066696167
1,73,73.08412388993364,27.74881364223314,24.536638903796458,34.94339457751625,138.04525999861258,145.89126398548544,107.93656750663419,112.39990149903073,110.30217838265331,88.4864448571993,48.54748498613718,7.19458093528311,-0.008908957242965698,-0.05385172367095947,0.03349176049232483,-0.04638391733169556
1,74,74.28357892149526,34.50029372861883,23.759040053304687,31.167195675008067,139.6341525758245,146.7766660712731,110.06173385187282,110.00201708488139,110.86017657629826,88.46586393134478,50.524538868190575,3.3330980536107617,-0.008797436952590942,-0.05364270508289337,0.0337522029876709,-0.04634958505630493
1,75,74.10205938806978,45.05437189598952,26.341824964389772,27.021698774131455,138.81181627308777,147.31494471802952,108.37687627375163,111.18215221405477,109.41340320520585,88.50865879424619,47.760234423680004,18.032673121858064,-0.007330656051635742,-0.05366046726703644,0.03401872515678406,-0.045787155628204346
1,76,73.32602119861266,45.023367795420505,25.646798779191627,27.61551633361528,140.16169749281997,147.03007725209244,109.69428237742909,110.78125666882656,109.98364942349104,88.54576838018258,47.67922241942104,17.407851461805226,-0.005008399486541748,-0.053212717175483704,0.03409993648529053,-0.045689910650253296
1,77,70.2609983635057,44.68438979403302,23.515222567551685,27.70461530207852,139.83117749457065,145.9881607467124,110.78988080440654,112.36792800633755,110.15938413409172,88.51773492287295,46.74577579595402,16.979774491954498,-0.004246443510055542,-0.052850380539894104,0.03358036279678345,-0.04563221335411072
2,0,72.67254963727036,45.354792539315675,35.97345573748043,28.20316027941363,128.78876347438785,138.8067933865578,108.43803641301653,121.26715971086499,120.10084636007005,91.8747919287596,36.699093899789936,17.151632259902044,-0.029089629650115967,-0.05818656086921692,0.01092219352722168,-0.07158651947975159
2,1,74.65342347348506,53.47370968261022,34.08725695685479,31.195845284894983,132.29399506507127,138.71053452937903,109.24057408807911,117.88521728978473,122.02066339541668,91.92461966641105,40.566166516630275,22.277864397715238,-0.03027665615081787,-0.055780649185180664,0.015469521284103394,-0.08521774411201477
2,2,72.54285173847202,50.00388617842346,32.24574968407418,34.684210898289585,132.35033487331432,135.8180837824317,103.0718984172044,118.98291784297234,119.59096449739125,92.46766921136448,40.29710205439785,15.319675280133872,-0.03053531050682068,-0.05024218559265137,0.017945855855941772,-0.09995907545089722
2,3,74.02347034793767,53.54651088519706,31.83469664496093,45.9753431313795,132.6190233909244,136.4086732067611,100.32424980195515,109.64411862570714,119.65201335801531,92.39558372137343,42.18877370297675,7.571167753817555,-0.030338793992996216,-0.044597238302230835,0.021172761917114258,-0.11491790413856506
2,4,73.70083014359774,63.71181763086402,31.848406148773382,52.16451871704175,131.3438365247582,139.439006568483,99.37431446027968,103.68198483271716,119.2091706383205,92.39007121462377,41.85242399482436,11.547298913822267,-0.028963565826416016,-0.037780821323394775,0.023698747158050537,-0.1322866678237915
2,5,74.66756470814133,71.1919500926412,32.41165073927414,56.41480702418952,128.43163994311595,142.3402248312769,103.00104714607409,105.06147193726692,119.4634687348137,92.20619858563512,42.25591396886719,14.777143068451686,-0.026566386222839355,-0.029264241456985474,0.025992900133132935,-0.146337628364563
2,6,77.58886880175785,74.5907882617744,32.30274280717406,63.98838512957869,129.00651666353752,144.40273430840043,102.76224110942,105.29580265118716,119.55369589989289,91.96071371319829,45.28612599458379,10.602403132195718,-0.026155322790145874,-0.019779831171035767,0.026820272207260132,-0.1665014624595642
2,7,76.58688651231331,78.8262251728412,30.798386046676438,70.83631392551212,129.97736718892358,146.86563203104228,102.09299681522197,108.08536976865727,119.00388608364001,91.85617112037467,45.78850046563687,7.98991124732909,-0.025079190731048584,-0.0034756362438201904,0.030246704816818237,-0.18056601285934448
2,8,73.8043939518702,76.51793583527042,29.48708025805243,85.92903981795887,130.30834294900694,148.12214246087734,100.82119698666784,113.58354965671698,118.39413776947333,92.62720739273034,44.317313693817766,9.411103982688445,-0.024647176265716553,0.011986106634140015,0.03007751703262329,-0.19198575615882874
2,9,73.17194921561864,84.64617774958874,28.63426571029035,88.21838346609474,131.2649077374944,148.72089653956084,100.74587897951304,118.85773317627869,118.29068171426132,92.57089400632061,44.53768350532829,3.572205716505991,-0.02460673451423645,0.01796048879623413,0.030006706714630127,-0.1927279233932495
2,10,71.01897799664185,89.78671952487261,27.15643188522471,90.06922768592837,133.0192553257397,150.93715612810067,99.18888133132087,125.08275122883971,117.2653640349747,92.26693220302701,43.862546111417146,0.28250816105575893,-0.02461835741996765,0.027330979704856873,0.02852243185043335,-0.19354793429374695
2,11,72.28681167297799,88.0132552009173,27.298055736732614,96.30871175131654,133.70207798093327,140.44394130487484,99.33260348052376,128.86879851864003,117.75903854486056,91.91178738353302,44.988755936245376,8.295456550399237,-0.024643391370773315,0.015791460871696472,0.01585802435874939,-0.18858987092971802
2,12,67.0941486098214,84.91356420597299,34.656326712614494,97.7324364244929,135.54812100686922,126.64530513901576,96.25326363376416,150.04483367787154,120.60149672957333,90.6221378889368,32.43782189720691,12.818872218519914,-0.024660378694534302,0.029418572783470154,-0.0016677379608154297,-0.18934446573257446
2,13,67.63381169948337,95.3175101780652,39.18591066235712,90.149062985344,136.6587112458984,128.19879285006246,96.12624503531119,157.97974982317433,119.94881593781409,90.70374887241174,28.447901037126258,5.168447192721203,-0.024749755859375,0.0459064245223999,-0.024733692407608032,-0.18790891766548157
2,14,52.972715887220595,100.65002487132317,66.3751867041393,92.24706795142305,136.67669559352402,131.80080853569353,97.10978696552148,161.4262550779788,125.11400799914833,91.27688537236153,13.4024708169187,8.40295691990012,-0.02612587809562683,0.04965396225452423,-0.05426335334777832,-0.18290260434150696
2,15,47.30587032065914,106.0613760410436,70.46269102235334,89.93325641702721,139.9392616824271,137.8321481593995,98.86757149125928,158.396844418172,124.29509126738857,91.64289872689933,23.1568207016942,16.128119624016392,-0.02840244770050049,0.06052178144454956,-0.08002680540084839,-0.17989039421081543
2,16,46.165141867746414,111.60139250045472,79.62425938188152,95.79667302994395,141.16916874383546,138.76788886256597,102.99967744444771,163.26430143648815,121.74580905090407,91.74151020429768,33.4591175141351,15.804719470510776,-0.03063264489173889,0.049985095858573914,-0.11173522472381592,-0.17869454622268677
2,17,37.32606181150875,112.76448049184326,78.46403009278698,97.45208243014918,144.1382621223231,130.09722620994955,111.54471398935429,161.69323387387712,119.70110742019546,92.2466150048853,41.13796828127823,15.312398061694083,-0.029452145099639893,0.0479232519865036,-0.14148962497711182,-0.17541953921318054
2,18,35.085610914087496,115.3331757831798,81.35646966371007,99.38788357323537,146.3517990840052,133.88386682020635,114.17652593090895,169.51210482994182,115.22684182022766,92.8589644571178,46.270858749622576,15.945292209944427,-0.028544992208480835,0.05045968294143677,-0.1623789668083191,-0.16825345158576965
2,19,39.76045528227322,119.47979490257262,66.62160796001199,98.4712430180524,153.82103039444266,141.18428591182848,136.03784039813567,171.31518958562205,108.10430874375285,93.32871925194893,26.861152677738765,21.008551884520216,-0.02247282862663269,0.06259782612323761,-0.1714676320552826,-0.16218975186347961
